V1,V2,V3
146.615384615385,21.5,-6361
146.632107023411,21.5,-6520
146.648829431438,21.5,-6746
146.665551839465,21.5,-6746
146.682274247492,21.5,-6841
146.698996655518,21.5,-6841
146.715719063545,21.5,-6846
146.732441471572,21.5,-6846
146.749163879599,21.5,-6797
146.765886287625,21.5,-6797
146.782608695652,21.5,-6758
146.799331103679,21.5,-6701
146.816053511706,21.5,-6641
146.832775919732,21.5,-6575
146.849498327759,21.5,-6512
146.866220735786,21.5,-6447
146.882943143813,21.5,-6387
146.899665551839,21.5,-6260
146.916387959866,21.5,-6260
146.933110367893,21.5,-6105
146.94983277592,21.5,-6105
146.966555183946,21.5,-5900
146.983277591973,21.5,-5900
147,21.5,-5669
142,21.483305509182,-2953
142.016722408027,21.483305509182,-2907
142.033444816054,21.483305509182,-2914
142.05016722408,21.483305509182,-2965
142.066889632107,21.483305509182,-3054
142.083612040134,21.483305509182,-3151
142.100334448161,21.483305509182,-3225
142.117056856187,21.483305509182,-3276
142.133779264214,21.483305509182,-3315
142.150501672241,21.483305509182,-3315
142.167224080268,21.483305509182,-3233
142.183946488294,21.483305509182,-3233
142.200668896321,21.483305509182,-2997
142.217391304348,21.483305509182,-2997
142.234113712375,21.483305509182,-2627
142.250836120401,21.483305509182,-2627
142.267558528428,21.483305509182,-2435
142.284280936455,21.483305509182,-2278
142.301003344482,21.483305509182,-2189
142.317725752508,21.483305509182,-2191
142.334448160535,21.483305509182,-2303
142.351170568562,21.483305509182,-2515
142.367892976589,21.483305509182,-2807
142.384615384615,21.483305509182,-3426
142.401337792642,21.483305509182,-3426
142.418060200669,21.483305509182,-3731
142.434782608696,21.483305509182,-3731
142.451505016722,21.483305509182,-3608
142.468227424749,21.483305509182,-3608
142.484949832776,21.483305509182,-3292
142.501672240803,21.483305509182,-3292
142.518394648829,21.483305509182,-3153
142.535117056856,21.483305509182,-3074
142.551839464883,21.483305509182,-3047
142.56856187291,21.483305509182,-3082
142.585284280936,21.483305509182,-3283
142.602006688963,21.483305509182,-3730
142.61872909699,21.483305509182,-4210
142.635451505017,21.483305509182,-4662
142.652173913043,21.483305509182,-4662
142.66889632107,21.483305509182,-4670
142.685618729097,21.483305509182,-4670
142.702341137124,21.483305509182,-4495
142.719063545151,21.483305509182,-4495
142.735785953177,21.483305509182,-4211
142.752508361204,21.483305509182,-4211
142.769230769231,21.483305509182,-4056
142.785953177258,21.483305509182,-3923
142.802675585284,21.483305509182,-3825
142.819397993311,21.483305509182,-3775
142.836120401338,21.483305509182,-3771
142.852842809365,21.483305509182,-3785
142.869565217391,21.483305509182,-3790
142.886287625418,21.483305509182,-3734
142.903010033445,21.483305509182,-3734
142.919732441472,21.483305509182,-3760
142.936454849498,21.483305509182,-3760
142.953177257525,21.483305509182,-3753
142.969899665552,21.483305509182,-3753
142.986622073579,21.483305509182,-3670
143.003344481605,21.483305509182,-3670
143.020066889632,21.483305509182,-3753
143.036789297659,21.483305509182,-3974
143.053511705686,21.483305509182,-4181
143.070234113712,21.483305509182,-4223
143.086956521739,21.483305509182,-4127
143.103678929766,21.483305509182,-3946
143.120401337793,21.483305509182,-3775
143.137123745819,21.483305509182,-3642
143.153846153846,21.483305509182,-3642
143.170568561873,21.483305509182,-3543
143.1872909699,21.483305509182,-3543
143.204013377926,21.483305509182,-3545
143.220735785953,21.483305509182,-3545
143.23745819398,21.483305509182,-3544
143.254180602007,21.483305509182,-3544
