V1,V2,V3
144.857142857143,24,-4552
144.873840445269,24,-4804
144.890538033395,24,-5435
144.907235621521,24,-5435
144.923933209647,24,-5786
144.940630797774,24,-5786
144.9573283859,24,-5793
144.974025974026,24,-5793
144.990723562152,24,-5784
145.007421150278,24,-5784
145.024118738404,24,-5753
145.040816326531,24,-5665
145.057513914657,24,-5552
145.074211502783,24,-5426
145.090909090909,24,-5344
145.107606679035,24,-5296
145.124304267161,24,-5303
145.141001855288,24,-5354
145.157699443414,24,-5354
145.17439703154,24,-5387
145.191094619666,24,-5387
145.207792207792,24,-5403
145.224489795918,24,-5403
145.241187384045,24,-5435
145.257884972171,24,-5435
145.274582560297,24,-5463
145.291280148423,24,-5494
145.307977736549,24,-5514
145.324675324675,24,-5518
145.341372912801,24,-5500
145.358070500928,24,-5479
145.374768089054,24,-5478
145.39146567718,24,-5497
145.408163265306,24,-5497
145.424860853432,24,-5541
145.441558441558,24,-5541
145.458256029685,24,-5587
145.474953617811,24,-5587
145.491651205937,24,-5609
145.508348794063,24,-5609
145.525046382189,24,-5609
145.541743970315,24,-5605
145.558441558442,24,-5596
145.575139146568,24,-5588
145.591836734694,24,-5579
145.60853432282,24,-5573
145.625231910946,24,-5568
145.641929499072,24,-5569
145.658627087199,24,-5569
145.675324675325,24,-5584
145.692022263451,24,-5584
145.708719851577,24,-5615
145.725417439703,24,-5615
145.742115027829,24,-5663
145.758812615955,24,-5663
145.775510204082,24,-5690
145.792207792208,24,-5715
145.808905380334,24,-5734
145.82560296846,24,-5747
145.842300556586,24,-5750
145.858998144712,24,-5748
145.875695732839,24,-5742
145.892393320965,24,-5734
145.909090909091,24,-5734
145.925788497217,24,-5738
145.942486085343,24,-5738
145.959183673469,24,-5758
145.975881261596,24,-5758
145.992578849722,24,-5776
146.009276437848,24,-5776
146.025974025974,24,-5779
146.0426716141,24,-5780
146.059369202226,24,-5781
146.076066790353,24,-5786
146.092764378479,24,-5792
146.109461966605,24,-5802
146.126159554731,24,-5810
146.142857142857,24,-5824
146.159554730983,24,-5824
146.176252319109,24,-5836
146.192949907236,24,-5836
146.209647495362,24,-5847
146.226345083488,24,-5847
146.243042671614,24,-5853
146.25974025974,24,-5853
146.276437847866,24,-5857
146.293135435993,24,-5858
146.309833024119,24,-5858
146.326530612245,24,-5856
146.343228200371,24,-5855
146.359925788497,24,-5854
146.376623376623,24,-5859
146.39332096475,24,-5875
146.410018552876,24,-5875
146.426716141002,24,-5892
146.443413729128,24,-5892
146.460111317254,24,-5897
146.47680890538,24,-5897
146.493506493506,24,-5885
146.510204081633,24,-5885
146.526901669759,24,-5877
146.543599257885,24,-5872
146.560296846011,24,-5871
146.576994434137,24,-5876
146.593692022263,24,-5883
146.61038961039,24,-5889
146.627087198516,24,-5897
146.643784786642,24,-5935
146.660482374768,24,-5935
146.677179962894,24,-5997
146.69387755102,24,-5997
146.710575139147,24,-6009
146.727272727273,24,-6009
146.743970315399,24,-5949
146.760667903525,24,-5949
146.777365491651,24,-5910
146.794063079777,24,-5873
146.810760667904,24,-5848
146.82745825603,24,-5832
146.844155844156,24,-5833
146.860853432282,24,-5843
146.877551020408,24,-5863
146.894248608534,24,-5924
146.91094619666,24,-5924
146.927643784787,24,-5962
146.944341372913,24,-5962
146.961038961039,24,-5925
146.977736549165,24,-5925
146.994434137291,24,-5859
147.011131725417,24,-5859
147.027829313544,24,-5834
147.04452690167,24,-5820
147.061224489796,24,-5813
147.077922077922,24,-5818
147.094619666048,24,-5827
147.111317254174,24,-5839
147.128014842301,24,-5851
147.144712430427,24,-5873
147.161410018553,24,-5873
147.178107606679,24,-5877
147.194805194805,24,-5877
147.211502782931,24,-5838
147.228200371058,24,-5838
147.244897959184,24,-5760
147.26159554731,24,-5760
147.278293135436,24,-5737
147.294990723562,24,-5748
147.311688311688,24,-5768
147.328385899814,24,-5798
147.345083487941,24,-5821
147.361781076067,24,-5836
147.378478664193,24,-5848
147.395176252319,24,-5865
147.411873840445,24,-5865
147.428571428571,24,-5881
147.445269016698,24,-5881
147.461966604824,24,-5874
147.47866419295,24,-5874
147.495361781076,24,-5842
147.512059369202,24,-5842
147.528756957328,24,-5825
147.545454545455,24,-5825
147.562152133581,24,-5822
147.578849721707,24,-5814
147.595547309833,24,-5801
147.612244897959,24,-5796
147.628942486085,24,-5792
147.645640074212,24,-5803
147.662337662338,24,-5803
147.679035250464,24,-5813
147.69573283859,24,-5813
147.712430426716,24,-5819
147.729128014842,24,-5819
147.745825602968,24,-5810
147.762523191095,24,-5810
147.779220779221,24,-5808
147.795918367347,24,-5811
147.812615955473,24,-5813
147.829313543599,24,-5819
147.846011131725,24,-5818
147.862708719852,24,-5816
147.879406307978,24,-5814
147.896103896104,24,-5818
147.91280148423,24,-5818
147.929499072356,24,-5829
147.946196660482,24,-5829
147.962894248609,24,-5829
147.979591836735,24,-5829
147.996289424861,24,-5823
148.012987012987,24,-5823
148.029684601113,24,-5820
148.046382189239,24,-5815
148.063079777365,24,-5810
148.079777365492,24,-5806
148.096474953618,24,-5804
148.113172541744,24,-5799
148.12987012987,24,-5795
148.146567717996,24,-5789
148.163265306122,24,-5789
148.179962894249,24,-5782
148.196660482375,24,-5782
148.213358070501,24,-5782
148.230055658627,24,-5782
148.246753246753,24,-5784
148.263450834879,24,-5784
148.280148423006,24,-5783
148.296846011132,24,-5782
148.313543599258,24,-5782
148.330241187384,24,-5782
148.34693877551,24,-5782
148.363636363636,24,-5781
148.380333951763,24,-5782
148.397031539889,24,-5783
148.413729128015,24,-5783
148.430426716141,24,-5768
148.447124304267,24,-5768
148.463821892393,24,-5765
148.480519480519,24,-5765
148.497217068646,24,-5799
148.513914656772,24,-5799
148.530612244898,24,-5814
148.547309833024,24,-5815
148.56400742115,24,-5797
148.580705009276,24,-5754
148.597402597403,24,-5673
148.614100185529,24,-5556
148.630797773655,24,-5365
148.647495361781,24,-4699
148.664192949907,24,-4699
148.680890538033,24,-3741
148.69758812616,24,-3741
148.714285714286,24,-3873
148.730983302412,24,-3873
148.747680890538,24,-4780
148.764378478664,24,-4780
148.78107606679,24,-4857
148.797773654917,24,-4737
148.814471243043,24,-4622
148.831168831169,24,-4391
148.847866419295,24,-4039
148.864564007421,24,-3614
148.881261595547,24,-3354
148.897959183673,24,-3385
148.9146567718,24,-3385
148.931354359926,24,-4134
148.948051948052,24,-4134
148.964749536178,24,-4925
148.981447124304,24,-4925
148.99814471243,24,-5481
149.014842300557,24,-5481
149.031539888683,24,-5669
149.048237476809,24,-5844
149.064935064935,24,-5944
149.081632653061,24,-5970
149.098330241187,24,-5959
149.115027829314,24,-5935
149.13172541744,24,-5908
149.148423005566,24,-5880
149.165120593692,24,-5858
149.181818181818,24,-5844
149.198515769944,24,-5844
149.215213358071,24,-5837
149.231910946197,24,-5837
149.248608534323,24,-5839
149.265306122449,24,-5839
149.282003710575,24,-5840
149.298701298701,24,-5837
149.315398886827,24,-5837
149.332096474954,24,-5837
149.34879406308,24,-5848
149.365491651206,24,-5858
